nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
1143,1101001,Kakanui River,,23/01/1979,11:00,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430212,4996777,-45.162053,170.839648,14227906,10,9.5,n,u,u,CV.,75,15,,1.5,Medium,Tea coloured or brown,,,16,,,,,,"Pool:10, Run:30, Riffle:60","Sand (1-2 mm):5, Fine gravel:47, Coarse gravel:48",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,200,800,,V1
1143,1101001,Kakanui River,,23/01/1979,11:00,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430212,4996777,-45.162053,170.839648,14227906,10,9.5,n,u,u,CV.,75,15,,1.5,Medium,Tea coloured or brown,,,16,,,,,,"Pool:10, Run:30, Riffle:60","Sand (1-2 mm):5, Fine gravel:47, Coarse gravel:48",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,,TRUE,FALSE,,,,,V1
1143,1101001,Kakanui River,,23/01/1979,11:00,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430212,4996777,-45.162053,170.839648,14227906,10,9.5,n,u,u,CV.,75,15,,1.5,Medium,Tea coloured or brown,,,16,,,,,,"Pool:10, Run:30, Riffle:60","Sand (1-2 mm):5, Fine gravel:47, Coarse gravel:48",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,11,FALSE,FALSE,,,,,V1
1143,1101001,Kakanui River,,23/01/1979,11:00,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430212,4996777,-45.162053,170.839648,14227906,10,9.5,n,u,u,CV.,75,15,,1.5,Medium,Tea coloured or brown,,,16,,,,,,"Pool:10, Run:30, Riffle:60","Sand (1-2 mm):5, Fine gravel:47, Coarse gravel:48",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Cheimarrichthys fosteri,Torrentfish,,2,FALSE,FALSE,,,,,V1
1143,1101001,Kakanui River,,23/01/1979,11:00,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430212,4996777,-45.162053,170.839648,14227906,10,9.5,n,u,u,CV.,75,15,,1.5,Medium,Tea coloured or brown,,,16,,,,,,"Pool:10, Run:30, Riffle:60","Sand (1-2 mm):5, Fine gravel:47, Coarse gravel:48",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla australis,Shortfin eel,,2,FALSE,FALSE,,,300,,V1
1143,1101001,Kakanui River,,23/01/1979,11:00,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430212,4996777,-45.162053,170.839648,14227906,10,9.5,n,u,u,CV.,75,15,,1.5,Medium,Tea coloured or brown,,,16,,,,,,"Pool:10, Run:30, Riffle:60","Sand (1-2 mm):5, Fine gravel:47, Coarse gravel:48",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Galaxias maculatus,Inanga,,3,FALSE,FALSE,,,,,V1
1143,1101001,Kakanui River,,23/01/1979,11:00,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430212,4996777,-45.162053,170.839648,14227906,10,9.5,n,u,u,CV.,75,15,,1.5,Medium,Tea coloured or brown,,,16,,,,,,"Pool:10, Run:30, Riffle:60","Sand (1-2 mm):5, Fine gravel:47, Coarse gravel:48",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Geotria australis,Lamprey,,20,FALSE,FALSE,,,,,V1
1143,1101001,Kakanui River,,23/01/1979,11:00,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430212,4996777,-45.162053,170.839648,14227906,10,9.5,n,u,u,CV.,75,15,,1.5,Medium,Tea coloured or brown,,,16,,,,,,"Pool:10, Run:30, Riffle:60","Sand (1-2 mm):5, Fine gravel:47, Coarse gravel:48",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,78,,,V1
1150,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,100,20,,1,High,Tea coloured or brown,,,14,,,,,,"Pool:60, Run:20, Riffle:20","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:45, Boulders (> 257 mm):10",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,,,,V1
1150,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,100,20,,1,High,Tea coloured or brown,,,14,,,,,,"Pool:60, Run:20, Riffle:20","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:45, Boulders (> 257 mm):10",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Geotria australis,Lamprey,,2,FALSE,FALSE,,,,,V1
1150,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,100,20,,1,High,Tea coloured or brown,,,14,,,,,,"Pool:60, Run:20, Riffle:20","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:45, Boulders (> 257 mm):10",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,3,FALSE,FALSE,,,,,V1
1150,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,100,20,,1,High,Tea coloured or brown,,,14,,,,,,"Pool:60, Run:20, Riffle:20","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:45, Boulders (> 257 mm):10",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias vulgaris,Canterbury galaxias,,1,FALSE,FALSE,,65,,,V1
1150,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,100,20,,1,High,Tea coloured or brown,,,14,,,,,,"Pool:60, Run:20, Riffle:20","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:45, Boulders (> 257 mm):10",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,,V1
1151,1101001,Kakanui River,,19/04/1979,13:40,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1423502,5008371,-45.05612,170.758423,14221209,70,26.9,n,u,u,CV.,100,8,,1.5,Medium,Tea coloured or brown,,,12.2,,,,,,"Pool:60, Riffle:35, Rapid:5","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):10, Bedrock:5",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,3,FALSE,FALSE,,,,,V1
1151,1101001,Kakanui River,,19/04/1979,13:40,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1423502,5008371,-45.05612,170.758423,14221209,70,26.9,n,u,u,CV.,100,8,,1.5,Medium,Tea coloured or brown,,,12.2,,,,,,"Pool:60, Riffle:35, Rapid:5","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):10, Bedrock:5",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,4,FALSE,FALSE,,,,,V1
1151,1101001,Kakanui River,,19/04/1979,13:40,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1423502,5008371,-45.05612,170.758423,14221209,70,26.9,n,u,u,CV.,100,8,,1.5,Medium,Tea coloured or brown,,,12.2,,,,,,"Pool:60, Riffle:35, Rapid:5","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):10, Bedrock:5",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias vulgaris,Canterbury galaxias,,8,FALSE,FALSE,,,,,V1
1152,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430012,4996777,-45.162005,170.837105,14228439,10,9.5,n,u,u,CV.,50,15,,1.5,Medium,Colourless,,,12.6,,,,,,"Pool:10, Run:50, Riffle:40","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,7,FALSE,FALSE,,,,,V1
1152,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430012,4996777,-45.162005,170.837105,14228439,10,9.5,n,u,u,CV.,50,15,,1.5,Medium,Colourless,,,12.6,,,,,,"Pool:10, Run:50, Riffle:40","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,4,FALSE,FALSE,,,,,V1
1152,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430012,4996777,-45.162005,170.837105,14228439,10,9.5,n,u,u,CV.,50,15,,1.5,Medium,Colourless,,,12.6,,,,,,"Pool:10, Run:50, Riffle:40","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Geotria australis,Lamprey,,3,FALSE,FALSE,,61,104,,V1
1152,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430012,4996777,-45.162005,170.837105,14228439,10,9.5,n,u,u,CV.,50,15,,1.5,Medium,Colourless,,,12.6,,,,,,"Pool:10, Run:50, Riffle:40","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Cheimarrichthys fosteri,Torrentfish,,1,FALSE,FALSE,,65,,,V1
1152,1101001,Kakanui River,,19/04/1979,14:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430012,4996777,-45.162005,170.837105,14228439,10,9.5,n,u,u,CV.,50,15,,1.5,Medium,Colourless,,,12.6,,,,,,"Pool:10, Run:50, Riffle:40","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,4,FALSE,FALSE,,,,,V1
1169,1101003,Kauru River,,30/08/1979,10:00,NIWA,,Kauru River,Not Entered,Ephemeral,,717.04,Kakanui R,1424805,5005172,-45.085219,170.773841,14223263,70,24.4,n,u,u,CV.,40,5,,0.6,Unknown,Colourless,,,6,,,,,,"Pool:20, Run:70, Riffle:10","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):15",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,44,,,V1
1169,1101003,Kauru River,,30/08/1979,10:00,NIWA,,Kauru River,Not Entered,Ephemeral,,717.04,Kakanui R,1424805,5005172,-45.085219,170.773841,14223263,70,24.4,n,u,u,CV.,40,5,,0.6,Unknown,Colourless,,,6,,,,,,"Pool:20, Run:70, Riffle:10","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):15",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias vulgaris,Canterbury galaxias,,8,FALSE,FALSE,,,,,V1
1169,1101003,Kauru River,,30/08/1979,10:00,NIWA,,Kauru River,Not Entered,Ephemeral,,717.04,Kakanui R,1424805,5005172,-45.085219,170.773841,14223263,70,24.4,n,u,u,CV.,40,5,,0.6,Unknown,Colourless,,,6,,,,,,"Pool:20, Run:70, Riffle:10","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):15",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias cobitinis,Lowland longjaw galaxias,,1,FALSE,FALSE,,49,,,V1
1169,1101003,Kauru River,,30/08/1979,10:00,NIWA,,Kauru River,Not Entered,Ephemeral,,717.04,Kakanui R,1424805,5005172,-45.085219,170.773841,14223263,70,24.4,n,u,u,CV.,40,5,,0.6,Unknown,Colourless,,,6,,,,,,"Pool:20, Run:70, Riffle:10","Sand (1-2 mm):5, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):15",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,138,,,V1
1170,1101003,Kauru River,,30/08/1979,10:30,NIWA,,Kauru River,Not Entered,Perennial,,717.04,Kakanui R,1422407,5002570,-45.108025,170.742472,14224601,100,28.4,n,u,u,CV.,30,15,,1.5,Low,Colourless,,,,,,,,,"Pool:10, Run:70, Riffle:20","Sand (1-2 mm):5, Fine gravel:25, Coarse gravel:30, Cobbles (64-257 mm):10, Boulders (> 257 mm):30",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,133,,,V1
1170,1101003,Kauru River,,30/08/1979,10:30,NIWA,,Kauru River,Not Entered,Perennial,,717.04,Kakanui R,1422407,5002570,-45.108025,170.742472,14224601,100,28.4,n,u,u,CV.,30,15,,1.5,Low,Colourless,,,,,,,,,"Pool:10, Run:70, Riffle:20","Sand (1-2 mm):5, Fine gravel:25, Coarse gravel:30, Cobbles (64-257 mm):10, Boulders (> 257 mm):30",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,1000,,,V1
1170,1101003,Kauru River,,30/08/1979,10:30,NIWA,,Kauru River,Not Entered,Perennial,,717.04,Kakanui R,1422407,5002570,-45.108025,170.742472,14224601,100,28.4,n,u,u,CV.,30,15,,1.5,Low,Colourless,,,,,,,,,"Pool:10, Run:70, Riffle:20","Sand (1-2 mm):5, Fine gravel:25, Coarse gravel:30, Cobbles (64-257 mm):10, Boulders (> 257 mm):30",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias vulgaris,Canterbury galaxias,,13,FALSE,FALSE,,,,,V1
1170,1101003,Kauru River,,30/08/1979,10:30,NIWA,,Kauru River,Not Entered,Perennial,,717.04,Kakanui R,1422407,5002570,-45.108025,170.742472,14224601,100,28.4,n,u,u,CV.,30,15,,1.5,Low,Colourless,,,,,,,,,"Pool:10, Run:70, Riffle:20","Sand (1-2 mm):5, Fine gravel:25, Coarse gravel:30, Cobbles (64-257 mm):10, Boulders (> 257 mm):30",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,79,,,V1
1170,1101003,Kauru River,,30/08/1979,10:30,NIWA,,Kauru River,Not Entered,Perennial,,717.04,Kakanui R,1422407,5002570,-45.108025,170.742472,14224601,100,28.4,n,u,u,CV.,30,15,,1.5,Low,Colourless,,,,,,,,,"Pool:10, Run:70, Riffle:20","Sand (1-2 mm):5, Fine gravel:25, Coarse gravel:30, Cobbles (64-257 mm):10, Boulders (> 257 mm):30",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,,TRUE,FALSE,,,,,V1
1171,1101003,Kauru River,,30/08/1979,11:10,NIWA,,Kauru River,Not Entered,Ephemeral,,717.04,Kakanui R,1426604,5005774,-45.080247,170.796892,14222805,55,25,n,u,u,CV.,50,3,,0.4,Low,Tea coloured or brown,,,8.5,,,,,,"Pool:5, Run:80, Riffle:15","Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):10",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,49,,,V1
1171,1101003,Kauru River,,30/08/1979,11:10,NIWA,,Kauru River,Not Entered,Ephemeral,,717.04,Kakanui R,1426604,5005774,-45.080247,170.796892,14222805,55,25,n,u,u,CV.,50,3,,0.4,Low,Tea coloured or brown,,,8.5,,,,,,"Pool:5, Run:80, Riffle:15","Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):10",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias vulgaris,Canterbury galaxias,,1,FALSE,FALSE,,67,,,V1
1171,1101003,Kauru River,,30/08/1979,11:10,NIWA,,Kauru River,Not Entered,Ephemeral,,717.04,Kakanui R,1426604,5005774,-45.080247,170.796892,14222805,55,25,n,u,u,CV.,50,3,,0.4,Low,Tea coloured or brown,,,8.5,,,,,,"Pool:5, Run:80, Riffle:15","Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):10",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias cobitinis,Lowland longjaw galaxias,,1,FALSE,FALSE,,53,,,V1
1174,1101001,Kakanui River,,21/09/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1423502,5008371,-45.05612,170.758423,14221209,70,26.9,n,u,u,CV.,90,6,,2,Unknown,Colourless,,,8.5,,,,,,"Pool:30, Run:50, Riffle:20","Fine gravel:45, Coarse gravel:53, Boulders (> 257 mm):2",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla australis,Shortfin eel,,1,FALSE,FALSE,,,,,V1
1174,1101001,Kakanui River,,21/09/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1423502,5008371,-45.05612,170.758423,14221209,70,26.9,n,u,u,CV.,90,6,,2,Unknown,Colourless,,,8.5,,,,,,"Pool:30, Run:50, Riffle:20","Fine gravel:45, Coarse gravel:53, Boulders (> 257 mm):2",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias vulgaris,Canterbury galaxias,,11,FALSE,FALSE,,,,,V1
1174,1101001,Kakanui River,,21/09/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1423502,5008371,-45.05612,170.758423,14221209,70,26.9,n,u,u,CV.,90,6,,2,Unknown,Colourless,,,8.5,,,,,,"Pool:30, Run:50, Riffle:20","Fine gravel:45, Coarse gravel:53, Boulders (> 257 mm):2",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,66,,,V1
1174,1101001,Kakanui River,,21/09/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1423502,5008371,-45.05612,170.758423,14221209,70,26.9,n,u,u,CV.,90,6,,2,Unknown,Colourless,,,8.5,,,,,,"Pool:30, Run:50, Riffle:20","Fine gravel:45, Coarse gravel:53, Boulders (> 257 mm):2",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,162,,,V1
1175,1101001,Kakanui River,,21/09/1979,11:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430312,4996777,-45.162077,170.840919,14228439,10,9.4,n,u,u,CV.,40,15,,2,Low,Colourless,,,9,,,,,,"Pool:5, Run:85, Riffle:10","Mud:5, Sand (1-2 mm):10, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):5",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Geotria australis,Lamprey,,65,FALSE,FALSE,,40,95,,V1
1175,1101001,Kakanui River,,21/09/1979,11:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430312,4996777,-45.162077,170.840919,14228439,10,9.4,n,u,u,CV.,40,15,,2,Low,Colourless,,,9,,,,,,"Pool:5, Run:85, Riffle:10","Mud:5, Sand (1-2 mm):10, Fine gravel:40, Coarse gravel:40, Boulders (> 257 mm):5",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,13,FALSE,FALSE,,,,,V1
1184,1101001,Kakanui River,,3/12/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430312,4996777,-45.162077,170.840919,14228439,10,9.4,n,u,u,CV.,50,,,,High,Tea coloured or brown,,,16,,,,,,"Pool:5, Run:10, Riffle:80, Rapid:5","Sand (1-2 mm):5, Fine gravel:42, Coarse gravel:43, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Cheimarrichthys fosteri,Torrentfish,,1,FALSE,FALSE,,82,,,V1
1184,1101001,Kakanui River,,3/12/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430312,4996777,-45.162077,170.840919,14228439,10,9.4,n,u,u,CV.,50,,,,High,Tea coloured or brown,,,16,,,,,,"Pool:5, Run:10, Riffle:80, Rapid:5","Sand (1-2 mm):5, Fine gravel:42, Coarse gravel:43, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,2,FALSE,FALSE,,62,63,,V1
1184,1101001,Kakanui River,,3/12/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430312,4996777,-45.162077,170.840919,14228439,10,9.4,n,u,u,CV.,50,,,,High,Tea coloured or brown,,,16,,,,,,"Pool:5, Run:10, Riffle:80, Rapid:5","Sand (1-2 mm):5, Fine gravel:42, Coarse gravel:43, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Galaxias vulgaris,Canterbury galaxias,,1,FALSE,FALSE,,39,,,V1
1184,1101001,Kakanui River,,3/12/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430312,4996777,-45.162077,170.840919,14228439,10,9.4,n,u,u,CV.,50,,,,High,Tea coloured or brown,,,16,,,,,,"Pool:5, Run:10, Riffle:80, Rapid:5","Sand (1-2 mm):5, Fine gravel:42, Coarse gravel:43, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla australis,Shortfin eel,,10,FALSE,FALSE,,200,600,,V1
1184,1101001,Kakanui River,,3/12/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430312,4996777,-45.162077,170.840919,14228439,10,9.4,n,u,u,CV.,50,,,,High,Tea coloured or brown,,,16,,,,,,"Pool:5, Run:10, Riffle:80, Rapid:5","Sand (1-2 mm):5, Fine gravel:42, Coarse gravel:43, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,10,FALSE,FALSE,,200,600,,V1
1184,1101001,Kakanui River,,3/12/1979,9:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1430312,4996777,-45.162077,170.840919,14228439,10,9.4,n,u,u,CV.,50,,,,High,Tea coloured or brown,,,16,,,,,,"Pool:5, Run:10, Riffle:80, Rapid:5","Sand (1-2 mm):5, Fine gravel:42, Coarse gravel:43, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,16,FALSE,FALSE,,,,,V1
1185,1101001,Kakanui River,,3/12/1979,10:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,30,,,,Medium,Tea coloured or brown,,,16.5,,,,,,"Pool:10, Riffle:90","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,,TRUE,FALSE,,,,,V1
1185,1101001,Kakanui River,,3/12/1979,10:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,30,,,,Medium,Tea coloured or brown,,,16.5,,,,,,"Pool:10, Riffle:90","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,12,FALSE,FALSE,,42,60,,V1
1185,1101001,Kakanui River,,3/12/1979,10:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,30,,,,Medium,Tea coloured or brown,,,16.5,,,,,,"Pool:10, Riffle:90","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,27,FALSE,FALSE,,,,,V1
1185,1101001,Kakanui River,,3/12/1979,10:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,30,,,,Medium,Tea coloured or brown,,,16.5,,,,,,"Pool:10, Riffle:90","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla australis,Shortfin eel,,10,FALSE,FALSE,,200,500,,V1
1185,1101001,Kakanui River,,3/12/1979,10:30,NIWA,,Kakanui River,Not Entered,Perennial,,717,Kakanui R,1428908,5001676,-45.11767,170.824745,14224981,30,15.4,n,u,u,CV.,30,,,,Medium,Tea coloured or brown,,,16.5,,,,,,"Pool:10, Riffle:90","Sand (1-2 mm):5, Fine gravel:45, Coarse gravel:45, Boulders (> 257 mm):5",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,10,FALSE,FALSE,,200,500,,V1
