nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
107937,1151003,Lake Waikere,1996,27/02/2011,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1657434,6038124,-35.799312,173.635641,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,1,FALSE,FALSE,,,,,V1
107938,1151002,Lake Taharoa,1997,27/02/2011,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659813,6037101,-35.808393,173.662045,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
107939,1151002,Lake Taharoa,1998,27/02/2011,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659219,6037712,-35.802921,173.655426,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
107940,1151002,Lake Taharoa,1999,27/02/2011,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1658324,6036660,-35.812459,173.645597,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
107943,1151003,Lake Waikere,2002,27/02/2011,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1657434,6038124,-35.799312,173.635641,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
107947,1151003,Lake Waikere,2006,9/05/2011,18:30,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1656626,6038329,-35.797511,173.626685,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,21,FALSE,FALSE,,,,,V1
107948,1151003,Lake Waikere,2007,9/05/2011,18:30,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1656971,6037830,-35.80199,173.630538,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,39,FALSE,FALSE,,,,,V1
107949,1151003,Lake Waikere,2008,9/05/2011,18:30,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1657434,6038124,-35.799312,173.635641,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,24,FALSE,FALSE,,,,,V1
107950,1151002,Lake Taharoa,2009,9/05/2011,18:30,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659813,6037101,-35.808393,173.662045,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
107951,1151002,Lake Taharoa,2010,9/05/2011,18:30,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659219,6037712,-35.802921,173.655426,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,1,FALSE,FALSE,,,,,V1
