nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
2225,1181037,Mokoreta River tributary 1,,21/02/1996,12:00,NIWA,,Mokoreta River tributary,Not Entered,Perennial,,775.13,Mataura R,1280464,4857796,-46.35791,168.846319,15313990,20,39.5,n,u,u,,,1,,0.5,Medium,Tea coloured or brown,,,,,,,,,"Run:50, Riffle:50","Sand (1-2 mm):10, Fine gravel:20, Coarse gravel:50, Cobbles (64-257 mm):10, Boulders (> 257 mm):10","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Exotic forest:100,Electric fishing - Backpack,Unknown,1,,,,,,60,,,,,,,Anguilla dieffenbachii,Longfin eel,,8,FALSE,FALSE,,,,,V1
3514,1181005,Waiwera River tributary 2,,7/11/1981,16:00,Fish and Game Otago,,Waiwera River tributary,Not Entered,Perennial,,752.13,Clutha R,1321283,4863286,-46.326633,169.379033,14312226,350,72.4,n,u,u,CV.,20,0.5,,0.2,Medium,Colourless,,,,,,,,,"Pool:10, Run:30, Riffle:60","Fine gravel:5, Coarse gravel:5, Bedrock:90",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,20,200,,V1
3514,1181005,Waiwera River tributary 2,,7/11/1981,16:00,Fish and Game Otago,,Waiwera River tributary,Not Entered,Perennial,,752.13,Clutha R,1321283,4863286,-46.326633,169.379033,14312226,350,72.4,n,u,u,CV.,20,0.5,,0.2,Medium,Colourless,,,,,,,,,"Pool:10, Run:30, Riffle:60","Fine gravel:5, Coarse gravel:5, Bedrock:90",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,1,FALSE,FALSE,,,,,V1
3911,1181121,Hamilton Burn,,13/02/1985,10:30,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1218751,4932472,-45.656382,168.106427,15271111,360,125.5,n,u,u,CV.,44,7.5,,,Unknown,Colourless,,,13.5,,,,7.5,,"Pool:25, Run:25, Riffle:50","Sand (1-2 mm):8, Fine gravel:28, Coarse gravel:31, Cobbles (64-257 mm):32, Boulders (> 257 mm):1",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,19,FALSE,FALSE,,75,109,,V1
3911,1181121,Hamilton Burn,,13/02/1985,10:30,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1218751,4932472,-45.656382,168.106427,15271111,360,125.5,n,u,u,CV.,44,7.5,,,Unknown,Colourless,,,13.5,,,,7.5,,"Pool:25, Run:25, Riffle:50","Sand (1-2 mm):8, Fine gravel:28, Coarse gravel:31, Cobbles (64-257 mm):32, Boulders (> 257 mm):1",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,4,FALSE,FALSE,,342,565,,V1
3911,1181121,Hamilton Burn,,13/02/1985,10:30,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1218751,4932472,-45.656382,168.106427,15271111,360,125.5,n,u,u,CV.,44,7.5,,,Unknown,Colourless,,,13.5,,,,7.5,,"Pool:25, Run:25, Riffle:50","Sand (1-2 mm):8, Fine gravel:28, Coarse gravel:31, Cobbles (64-257 mm):32, Boulders (> 257 mm):1",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,91,FALSE,FALSE,,30,102,,V1
3911,1181121,Hamilton Burn,,13/02/1985,10:30,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1218751,4932472,-45.656382,168.106427,15271111,360,125.5,n,u,u,CV.,44,7.5,,,Unknown,Colourless,,,13.5,,,,7.5,,"Pool:25, Run:25, Riffle:50","Sand (1-2 mm):8, Fine gravel:28, Coarse gravel:31, Cobbles (64-257 mm):32, Boulders (> 257 mm):1",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,14,FALSE,FALSE,,56,72,,V1
4321,1181046,Mimihau Stream South Branch,,13/09/1982,13:30,Fish and Game Otago,,Mimihau Stream South Branch,Not Entered,Perennial,,775.18,Mataura R,1300163,4866245,-46.291054,169.10716,15311024,190,80,n,u,u,,60,,,,Unknown,,,,,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
4373,1181121,Hamilton Burn,,9/04/1979,11:00,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1217549,4933072,-45.65034,168.091527,15271111,370,127,n,u,u,V.,800,,,,Unknown,,,,11.5,,,,7.3,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,TRUE,FALSE,,,,,V1
4373,1181121,Hamilton Burn,,9/04/1979,11:00,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1217549,4933072,-45.65034,168.091527,15271111,370,127,n,u,u,V.,800,,,,Unknown,,,,11.5,,,,7.3,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus,Unidentified bully,,,TRUE,FALSE,,,,,V1
4373,1181121,Hamilton Burn,,9/04/1979,11:00,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1217549,4933072,-45.65034,168.091527,15271111,370,127,n,u,u,V.,800,,,,Unknown,,,,11.5,,,,7.3,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
4373,1181121,Hamilton Burn,,9/04/1979,11:00,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1217549,4933072,-45.65034,168.091527,15271111,370,127,n,u,u,V.,800,,,,Unknown,,,,11.5,,,,7.3,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla,Unidentified eel,,,TRUE,FALSE,,,,,V1
4373,1181121,Hamilton Burn,,9/04/1979,11:00,Fish and Game Southland,,Hamilton Burn,Not Entered,Perennial,,789.6,Aparima R,1217549,4933072,-45.65034,168.091527,15271111,370,127,n,u,u,V.,800,,,,Unknown,,,,11.5,,,,7.3,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,52,FALSE,FALSE,,48,500,,V1
4374,1181079,Hedgehope Stream,,19/03/1981,11:20,Fish and Game Southland,,Hedgehope Stream,Not Entered,Perennial,,786.126,Oreti R,1270314,4877094,-46.17985,168.728247,15305569,70,74.7,n,u,u,SV.,420,,,,Unknown,,,,15,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,2,FALSE,FALSE,,,,,V1
4374,1181079,Hedgehope Stream,,19/03/1981,11:20,Fish and Game Southland,,Hedgehope Stream,Not Entered,Perennial,,786.126,Oreti R,1270314,4877094,-46.17985,168.728247,15305569,70,74.7,n,u,u,SV.,420,,,,Unknown,,,,15,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,6,FALSE,FALSE,,221,453,,V1
4374,1181079,Hedgehope Stream,,19/03/1981,11:20,Fish and Game Southland,,Hedgehope Stream,Not Entered,Perennial,,786.126,Oreti R,1270314,4877094,-46.17985,168.728247,15305569,70,74.7,n,u,u,SV.,420,,,,Unknown,,,,15,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus,Unidentified bully,,,TRUE,FALSE,,,,,V1
4374,1181079,Hedgehope Stream,,19/03/1981,11:20,Fish and Game Southland,,Hedgehope Stream,Not Entered,Perennial,,786.126,Oreti R,1270314,4877094,-46.17985,168.728247,15305569,70,74.7,n,u,u,SV.,420,,,,Unknown,,,,15,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla,Unidentified eel,,,TRUE,FALSE,,,,,V1
4374,1181079,Hedgehope Stream,,19/03/1981,11:20,Fish and Game Southland,,Hedgehope Stream,Not Entered,Perennial,,786.126,Oreti R,1270314,4877094,-46.17985,168.728247,15305569,70,74.7,n,u,u,SV.,420,,,,Unknown,,,,15,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,2,FALSE,FALSE,,,,,V1
4418,1181093,Weydon Burn tributary,,16/01/1980,18:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1219838,4942790,-45.564443,168.128365,15263287,390,154,n,u,u,FSV.,360,,,,Unknown,,,,12,,,,7.3,,,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
4418,1181093,Weydon Burn tributary,,16/01/1980,18:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1219838,4942790,-45.564443,168.128365,15263287,390,154,n,u,u,FSV.,360,,,,Unknown,,,,12,,,,7.3,,,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,,TRUE,FALSE,,,,,V1
4418,1181093,Weydon Burn tributary,,16/01/1980,18:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1219838,4942790,-45.564443,168.128365,15263287,390,154,n,u,u,FSV.,360,,,,Unknown,,,,12,,,,7.3,,,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
4418,1181093,Weydon Burn tributary,,16/01/1980,18:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1219838,4942790,-45.564443,168.128365,15263287,390,154,n,u,u,FSV.,360,,,,Unknown,,,,12,,,,7.3,,,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,,FALSE,FALSE,,,,,V1
4418,1181093,Weydon Burn tributary,,16/01/1980,18:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1219838,4942790,-45.564443,168.128365,15263287,390,154,n,u,u,FSV.,360,,,,Unknown,,,,12,,,,7.3,,,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,FALSE,FALSE,,,,,V1
4421,1181077,Waianiwa Creek,,3/04/1981,10:00,Fish and Game Southland,,Waianiwa Creek,Not Entered,Perennial,,786.17,Oreti R,1234009,4859497,-46.319159,168.245751,15313170,10,22,n,u,u,SC.,330,,,,Unknown,,,,11.8,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
4421,1181077,Waianiwa Creek,,3/04/1981,10:00,Fish and Game Southland,,Waianiwa Creek,Not Entered,Perennial,,786.17,Oreti R,1234009,4859497,-46.319159,168.245751,15313170,10,22,n,u,u,SC.,330,,,,Unknown,,,,11.8,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias maculatus,Inanga,,,FALSE,FALSE,,,,,V1
4421,1181077,Waianiwa Creek,,3/04/1981,10:00,Fish and Game Southland,,Waianiwa Creek,Not Entered,Perennial,,786.17,Oreti R,1234009,4859497,-46.319159,168.245751,15313170,10,22,n,u,u,SC.,330,,,,Unknown,,,,11.8,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,,FALSE,FALSE,,,121,,V1
4421,1181077,Waianiwa Creek,,3/04/1981,10:00,Fish and Game Southland,,Waianiwa Creek,Not Entered,Perennial,,786.17,Oreti R,1234009,4859497,-46.319159,168.245751,15313170,10,22,n,u,u,SC.,330,,,,Unknown,,,,11.8,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,FALSE,FALSE,,,1000,,V1
4421,1181077,Waianiwa Creek,,3/04/1981,10:00,Fish and Game Southland,,Waianiwa Creek,Not Entered,Perennial,,786.17,Oreti R,1234009,4859497,-46.319159,168.245751,15313170,10,22,n,u,u,SC.,330,,,,Unknown,,,,11.8,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Perca fluviatilis,Perch,,1,FALSE,FALSE,,209,,,V1
4421,1181077,Waianiwa Creek,,3/04/1981,10:00,Fish and Game Southland,,Waianiwa Creek,Not Entered,Perennial,,786.17,Oreti R,1234009,4859497,-46.319159,168.245751,15313170,10,22,n,u,u,SC.,330,,,,Unknown,,,,11.8,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Rhombosolea retiaria,Black flounder,,,FALSE,FALSE,,,270,,V1
4421,1181077,Waianiwa Creek,,3/04/1981,10:00,Fish and Game Southland,,Waianiwa Creek,Not Entered,Perennial,,786.17,Oreti R,1234009,4859497,-46.319159,168.245751,15313170,10,22,n,u,u,SC.,330,,,,Unknown,,,,11.8,,,,7.5,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,18,FALSE,FALSE,,79,483,,V1
4429,1181123,Kowhai Creek Aparima River,,9/03/1982,10:00,Fish and Game Southland,,Kowhai Creek,Not Entered,Perennial,,789,Aparima R,1215165,4920549,-45.761321,168.051121,15279383,420,111,n,u,u,SV.,60,,,,Unknown,,,,13,,,,7.8,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,,TRUE,FALSE,,,,,V1
4429,1181123,Kowhai Creek Aparima River,,9/03/1982,10:00,Fish and Game Southland,,Kowhai Creek,Not Entered,Perennial,,789,Aparima R,1215165,4920549,-45.761321,168.051121,15279383,420,111,n,u,u,SV.,60,,,,Unknown,,,,13,,,,7.8,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
4434,1181064,Waimea Stream 1,,10/10/1980,16:15,Fish and Game Southland,,Waimea Stream tributary,Not Entered,Perennial,,775.56,Mataura R,1252729,4912901,-45.849833,168.527119,15284494,150,138.2,n,u,u,V.,200,,,,Unknown,,,,16,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,TRUE,FALSE,,,,,V1
4434,1181064,Waimea Stream 1,,10/10/1980,16:15,Fish and Game Southland,,Waimea Stream tributary,Not Entered,Perennial,,775.56,Mataura R,1252729,4912901,-45.849833,168.527119,15284494,150,138.2,n,u,u,V.,200,,,,Unknown,,,,16,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,,FALSE,FALSE,,,,,V1
4434,1181064,Waimea Stream 1,,10/10/1980,16:15,Fish and Game Southland,,Waimea Stream tributary,Not Entered,Perennial,,775.56,Mataura R,1252729,4912901,-45.849833,168.527119,15284494,150,138.2,n,u,u,V.,200,,,,Unknown,,,,16,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,,FALSE,FALSE,,,,,V1
4434,1181064,Waimea Stream 1,,10/10/1980,16:15,Fish and Game Southland,,Waimea Stream tributary,Not Entered,Perennial,,775.56,Mataura R,1252729,4912901,-45.849833,168.527119,15284494,150,138.2,n,u,u,V.,200,,,,Unknown,,,,16,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,FALSE,FALSE,,,,,V1
4443,1181103,Gorge Burn,,19/04/1982,14:45,Fish and Game Southland,,Gorge Burn,Not Entered,Perennial,,786.96,Oreti R,1228011,4972343,-45.30376,168.255051,15243668,650,193.1,n,u,u,V.,100,,,,Unknown,Colourless,,,11.5,,,,7.3,,Riffle:100,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,TRUE,FALSE,,,,,V1
4443,1181103,Gorge Burn,,19/04/1982,14:45,Fish and Game Southland,,Gorge Burn,Not Entered,Perennial,,786.96,Oreti R,1228011,4972343,-45.30376,168.255051,15243668,650,193.1,n,u,u,V.,100,,,,Unknown,Colourless,,,11.5,,,,7.3,,Riffle:100,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus,Unidentified bully,,,TRUE,FALSE,,,,,V1
4443,1181103,Gorge Burn,,19/04/1982,14:45,Fish and Game Southland,,Gorge Burn,Not Entered,Perennial,,786.96,Oreti R,1228011,4972343,-45.30376,168.255051,15243668,650,193.1,n,u,u,V.,100,,,,Unknown,Colourless,,,11.5,,,,7.3,,Riffle:100,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,,TRUE,FALSE,,,,,V1
4443,1181103,Gorge Burn,,19/04/1982,14:45,Fish and Game Southland,,Gorge Burn,Not Entered,Perennial,,786.96,Oreti R,1228011,4972343,-45.30376,168.255051,15243668,650,193.1,n,u,u,V.,100,,,,Unknown,Colourless,,,11.5,,,,7.3,,Riffle:100,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Galaxias brevipinnis,Koaro,,,FALSE,FALSE,,,,,V1
4444,1181101,Oreti River tributary 9,,21/01/1981,15:30,Fish and Game Southland,,Oreti River,Not Entered,Perennial,,786,Oreti R,1224409,4969535,-45.327032,168.207138,15245771,590,188,n,u,u,V.,180,,,,Unknown,Colourless,,,18.5,,,,7.3,,,,,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,TRUE,FALSE,,,,,V1
4444,1181101,Oreti River tributary 9,,21/01/1981,15:30,Fish and Game Southland,,Oreti River,Not Entered,Perennial,,786,Oreti R,1224409,4969535,-45.327032,168.207138,15245771,590,188,n,u,u,V.,180,,,,Unknown,Colourless,,,18.5,,,,7.3,,,,,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
4444,1181101,Oreti River tributary 9,,21/01/1981,15:30,Fish and Game Southland,,Oreti River,Not Entered,Perennial,,786,Oreti R,1224409,4969535,-45.327032,168.207138,15245771,590,188,n,u,u,V.,180,,,,Unknown,Colourless,,,18.5,,,,7.3,,,,,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Galaxias brevipinnis,Koaro,,,TRUE,FALSE,,,,,V1
4444,1181101,Oreti River tributary 9,,21/01/1981,15:30,Fish and Game Southland,,Oreti River,Not Entered,Perennial,,786,Oreti R,1224409,4969535,-45.327032,168.207138,15245771,590,188,n,u,u,V.,180,,,,Unknown,Colourless,,,18.5,,,,7.3,,,,,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,,TRUE,FALSE,,,,,V1
4447,1181093,Weydon Burn tributary,,8/01/1982,13:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1220141,4941087,-45.579882,168.130911,15265791,370,151.7,n,u,u,SC.,180,,,,Unknown,,,,16,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
4447,1181093,Weydon Burn tributary,,8/01/1982,13:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1220141,4941087,-45.579882,168.130911,15265791,370,151.7,n,u,u,SC.,180,,,,Unknown,,,,16,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,,TRUE,FALSE,,,,,V1
4447,1181093,Weydon Burn tributary,,8/01/1982,13:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1220141,4941087,-45.579882,168.130911,15265791,370,151.7,n,u,u,SC.,180,,,,Unknown,,,,16,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
4447,1181093,Weydon Burn tributary,,8/01/1982,13:00,Fish and Game Southland,,Weydon Burn tributary,Not Entered,Perennial,,786.92,Oreti R,1220141,4941087,-45.579882,168.130911,15265791,370,151.7,n,u,u,SC.,180,,,,Unknown,,,,16,,,,,,,,,,Electric fishing - Type unknown,Unknown,1,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,TRUE,FALSE,,,,,V1
4537,1181119,Hamilton Burn tributary 3,,25/11/1987,12:00,Fish and Game Southland,,Hamilton Burn tributary,Not Entered,Perennial,,789.6,Aparima R,1217746,4935075,-45.632486,168.095617,15269271,380,128.7,n,u,u,CV. See 4538 4539 also.,47,3,,0.2,Unknown,Colourless,,,,,,,,,"Pool:40, Run:10, Riffle:50","Mud:30, Fine gravel:35, Coarse gravel:35",,,Electric fishing - Type unknown,Unknown,3,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,,TRUE,FALSE,,,,,V1
4537,1181119,Hamilton Burn tributary 3,,25/11/1987,12:00,Fish and Game Southland,,Hamilton Burn tributary,Not Entered,Perennial,,789.6,Aparima R,1217746,4935075,-45.632486,168.095617,15269271,380,128.7,n,u,u,CV. See 4538 4539 also.,47,3,,0.2,Unknown,Colourless,,,,,,,,,"Pool:40, Run:10, Riffle:50","Mud:30, Fine gravel:35, Coarse gravel:35",,,Electric fishing - Type unknown,Unknown,3,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,TRUE,FALSE,,,,,V1
4537,1181119,Hamilton Burn tributary 3,,25/11/1987,12:00,Fish and Game Southland,,Hamilton Burn tributary,Not Entered,Perennial,,789.6,Aparima R,1217746,4935075,-45.632486,168.095617,15269271,380,128.7,n,u,u,CV. See 4538 4539 also.,47,3,,0.2,Unknown,Colourless,,,,,,,,,"Pool:40, Run:10, Riffle:50","Mud:30, Fine gravel:35, Coarse gravel:35",,,Electric fishing - Type unknown,Unknown,3,,,,,,,,,,,,,Salmo trutta,Brown trout,,90,FALSE,FALSE,,,,,V1
4543,1181119,Hamilton Burn tributary 3,,25/11/1987,15:00,Fish and Game Southland,,Hamilton Burn tributary,Not Entered,Perennial,,789.6,Aparima R,1217545,4935275,-45.630582,168.093205,15268700,380,129.2,n,u,u,CV. See 4544 also.,23,2.6,,0.4,Unknown,,,,,,,,,,"Pool:40, Run:40, Riffle:20","Fine gravel:30, Coarse gravel:30, Cobbles (64-257 mm):40",,,Electric fishing - Type unknown,Unknown,2,,,,,,,,,,,,,Salmo trutta,Brown trout,Ml 38 mm.,103,FALSE,FALSE,,,,,V1
4543,1181119,Hamilton Burn tributary 3,,25/11/1987,15:00,Fish and Game Southland,,Hamilton Burn tributary,Not Entered,Perennial,,789.6,Aparima R,1217545,4935275,-45.630582,168.093205,15268700,380,129.2,n,u,u,CV. See 4544 also.,23,2.6,,0.4,Unknown,,,,,,,,,,"Pool:40, Run:40, Riffle:20","Fine gravel:30, Coarse gravel:30, Cobbles (64-257 mm):40",,,Electric fishing - Type unknown,Unknown,2,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,,TRUE,FALSE,,,,,V1
4543,1181119,Hamilton Burn tributary 3,,25/11/1987,15:00,Fish and Game Southland,,Hamilton Burn tributary,Not Entered,Perennial,,789.6,Aparima R,1217545,4935275,-45.630582,168.093205,15268700,380,129.2,n,u,u,CV. See 4544 also.,23,2.6,,0.4,Unknown,,,,,,,,,,"Pool:40, Run:40, Riffle:20","Fine gravel:30, Coarse gravel:30, Cobbles (64-257 mm):40",,,Electric fishing - Type unknown,Unknown,2,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,,TRUE,FALSE,,,,,V1
4543,1181119,Hamilton Burn tributary 3,,25/11/1987,15:00,Fish and Game Southland,,Hamilton Burn tributary,Not Entered,Perennial,,789.6,Aparima R,1217545,4935275,-45.630582,168.093205,15268700,380,129.2,n,u,u,CV. See 4544 also.,23,2.6,,0.4,Unknown,,,,,,,,,,"Pool:40, Run:40, Riffle:20","Fine gravel:30, Coarse gravel:30, Cobbles (64-257 mm):40",,,Electric fishing - Type unknown,Unknown,2,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
5538,1181135,Redcliff Creek tributary,,19/03/1998,day,Fish and Game Southland,,Redcliff Creek tributary,Not Entered,Perennial,,797.38,Waiau R,1185310,4923606,-45.716679,167.671424,15277003,250,89.9,n,u,u,,,,,,Unknown,,,,,,,,,,,,,,Electric fishing - Type unknown,Unknown,3,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,67,FALSE,FALSE,,,,,V1
5538,1181135,Redcliff Creek tributary,,19/03/1998,day,Fish and Game Southland,,Redcliff Creek tributary,Not Entered,Perennial,,797.38,Waiau R,1185310,4923606,-45.716679,167.671424,15277003,250,89.9,n,u,u,,,,,,Unknown,,,,,,,,,,,,,,Electric fishing - Type unknown,Unknown,3,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,84,FALSE,FALSE,,,,,V1
5803,1181135,Redcliff Creek tributary,,27/04/1999,day,Fish and Game Southland,,Redcliff Creek tributary,Not Entered,Perennial,,797.38,Waiau R,1185310,4923606,-45.716679,167.671424,15277003,250,89.9,n,u,u,,,,,,Unknown,,,,,,,,,,,,,,Electric fishing - Type unknown,Unknown,3,,,,,,,,,,,,,Galaxias,Unidentified galaxiid,,56,FALSE,FALSE,,,,,V1
5803,1181135,Redcliff Creek tributary,,27/04/1999,day,Fish and Game Southland,,Redcliff Creek tributary,Not Entered,Perennial,,797.38,Waiau R,1185310,4923606,-45.716679,167.671424,15277003,250,89.9,n,u,u,,,,,,Unknown,,,,,,,,,,,,,,Electric fishing - Type unknown,Unknown,3,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,70,FALSE,FALSE,,,,,V1
